"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"39",39,5.22945514372768,1.24841539951796,6.57619708490088,1.26654032793917,0.510047217829107,0.546374375614605,0.0310024533547643,0.00804320645044892,-1692.86808501629
"40",40,4.55190140463137,1.1208671182716,6.85783837440442,2.07983205630449,0.725327310523935,0.656539976048559,0.0551925857739025,0.018576114469605,-1694.51050738153
"41",41,4.30851348296978,1.1059882754135,6.19709223623179,1.69154145445604,0.577185384579904,0.647914220492047,0.04130707489315,0.00775653849107009,-1692.25958562116
"42",42,5.29672403109703,1.17579627317453,5.8001840962446,1.47992612889195,0.55985470349335,0.556968826785708,0.0387909844215624,0.00952724686199826,-1693.67852506207
"43",43,5.36255555426539,1.46185949447894,5.79637947400359,1.83348975352009,0.573411106851027,0.593396164347472,0.0313648640800548,0.00864001391082474,-1693.50777849247
"44",44,3.88198197878735,2.57536438621473,5.91900354312971,2.34781430755263,0.586541221449441,0.604958518869357,0.0924189557890968,0.00415905762304729,-1697.11488199785
"45",45,3.84172635264683,1.04509954640504,7.89436612103326,2.35186341210215,0.760206786630871,0.552295549587442,0.0424882133340064,0.00827002512734153,-1694.91750592304
"46",46,4.9858238417976,1.35213587527717,5.86826981889035,1.96452899325418,0.765953998257628,0.776736488080179,0.0277053719308754,0.0114267903700584,-1697.2487771156
"47",47,5.31699013385233,1.19302550371505,6.2775626507806,1.4560848726391,0.505992480537162,0.56614141801233,0.0423467081450894,0.0123545921559926,-1693.30311781305
"48",48,4.69585849670079,1.21558449797974,5.85701680876543,1.53855919656931,0.619759310107276,0.634846722066837,0.0616474268529,0.00284938828502253,-1693.27027900852
"49",49,5.13523626915662,1.06406465587928,7.49824339131164,1.27282478754559,0.76059093376065,0.487742680525972,0.065831441090758,0.00179760414863824,-1696.08254898637
"50",50,5.81163433442625,0.822524126998766,6.64908605749594,1.51309085397974,0.569054807480801,0.588746827714313,0.0455475023470398,0.0174227684326261,-1694.70720850594
